com.samsung.shealth.rewards,6212007,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-03-15 21:46:30.568,,,,2021-03-19 23:23:18.597,2021-03-15 21:46:30.616,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-03-15 21:46:30.568,35b2acba-4115-499a-8b78-68e06d9b0be2,0,
,2021-12-07 05:00:00.000,,10009,,2021-12-13 05:01:52.496,2021-12-07 17:15:01.534,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10936}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-07 05:00:00.000,fcba16a4-69bc-4b0c-8937-b238e38479a4,1,
,2022-05-29 04:00:00.000,,100003,,2022-06-04 04:00:07.324,2022-05-29 21:48:26.082,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6584}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-29 04:00:00.000,c966d183-80d2-487c-84bc-6a825a2d32e1,1,
,2020-08-01 04:00:00.000,,10009,,2020-08-07 04:00:01.419,2020-08-02 01:32:12.528,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6221}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-08-01 04:00:00.000,fc9d110c-3398-4586-98e0-c8afadd241ae,1,
,2021-08-29 23:44:13.642,,,,2021-08-31 00:41:17.616,2021-08-29 23:44:13.689,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":65,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-08-29 23:44:13.642,c8711e07-3c52-44ba-822b-cb07d22e6352,0,
,2020-08-05 04:00:00.000,,100003,,2020-08-11 04:00:04.769,2020-08-05 22:55:28.693,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6173}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-08-05 04:00:00.000,4719e0f6-88b6-45bf-878b-0fabf36bc63e,1,
,2021-03-20 04:00:00.000,,100003,,2021-03-26 04:00:11.233,2021-03-20 22:26:33.770,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6332}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-20 04:00:00.000,4c1bdcb5-6496-41a6-888e-a3402a2d9cbf,1,
,2021-09-02 04:00:00.000,,100003,,2021-09-08 04:00:06.165,2021-09-02 23:28:08.331,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6316}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-09-02 04:00:00.000,9fb2a4f2-1d01-426f-b5db-8243b048b50c,1,
,2020-08-07 04:00:00.000,,100003,,2020-08-13 04:00:03.709,2020-08-07 23:04:34.535,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7132}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-08-07 04:00:00.000,9b6f1e78-6b2c-420c-a123-7ceec3f7d54e,1,
,2021-03-23 04:00:00.000,,100003,,2021-03-29 04:00:05.688,2021-03-23 22:58:04.061,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8281}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-23 04:00:00.000,7070479c-4440-4206-b88c-21268da35453,1,
,2021-09-08 23:21:44.483,,,,2021-09-15 23:22:21.042,2021-09-08 23:21:44.500,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":62,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-09-08 23:21:44.483,ac8e3f3f-d804-4aa5-8045-199d04dff6ac,0,
,2020-08-11 04:00:00.000,,100003,,2020-08-17 04:00:03.948,2020-08-11 23:52:41.896,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6721}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-08-11 04:00:00.000,cd97d93e-850c-45c7-afd3-4cd3eb78f9fd,1,
,2021-03-25 22:52:07.161,,,,2021-03-27 22:19:00.234,2021-03-25 22:52:07.181,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":89,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-03-25 22:52:07.161,6188a1fe-5e25-4fe9-a5c7-d55d50f13ab1,0,
,2021-09-18 04:00:00.000,,10009,,2021-09-24 04:00:06.391,2021-09-19 00:35:01.181,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6625}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-09-18 04:00:00.000,4df8e283-6b05-4b96-891b-7dfc7b6534e4,1,
,2020-08-15 04:00:00.000,,100003,,2020-08-21 04:00:03.860,2020-08-15 13:08:23.255,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":16568}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-08-15 04:00:00.000,75418254-3ff5-40c4-8560-d524a0c0d281,1,
,2021-03-29 21:55:30.512,,,,2021-03-31 22:38:25.759,2021-03-29 21:55:30.526,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":99,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-03-29 21:55:30.512,682e3bc4-13da-4354-bca6-a67575a3867b,0,
,2021-10-06 04:00:00.000,,10009,,2021-10-12 04:01:48.299,2021-10-06 23:08:16.787,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6622}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-06 04:00:00.000,8ee8f992-4c0b-447c-92dd-4de10f33e660,1,
,2020-08-20 04:00:00.000,,100003,,2020-08-26 04:00:02.984,2020-08-20 22:46:09.282,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6982}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-08-20 04:00:00.000,f0be32e4-bf5b-4be0-aef8-ab27cdb6cdfb,1,
,2021-10-10 04:00:00.000,,10009,,2021-10-16 04:15:09.324,2021-10-10 23:32:45.127,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9762}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-10 04:00:00.000,402d186a-8645-4fdd-b91a-486c9bb1e0ea,1,
,2021-04-18 04:00:00.000,,10009,,2021-04-24 04:03:21.503,2021-04-18 22:55:01.890,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7853}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-04-18 04:00:00.000,b3992c38-38f1-420e-a136-41ad3295b7f4,1,
,2021-10-09 04:00:00.000,,100003,,2021-10-15 04:01:21.104,2021-10-09 20:53:38.972,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8766}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-09 04:00:00.000,802f9ddf-6ab0-4875-afa1-dc7fda16ca19,1,
,2021-05-15 04:00:00.000,,10009,,2021-05-21 04:00:07.657,2021-05-15 15:29:29.374,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9638}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-05-15 04:00:00.000,34c41ef0-3882-4eae-b382-2c0ea1f79594,1,
,2021-12-15 05:00:00.000,,10009,,2021-12-21 05:00:06.541,2021-12-15 19:28:22.563,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9553}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-15 05:00:00.000,18f08619-c928-4c8d-ac25-0650aaad14a5,1,
,2021-10-15 04:00:00.000,,100003,,2021-10-21 04:00:06.992,2021-10-16 01:36:05.554,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7638}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-15 04:00:00.000,0b46d6f6-1009-4ceb-9b08-c32d123296ed,1,
,2021-05-24 15:15:01.492,,,,2021-05-31 01:36:33.494,2021-05-24 15:15:01.567,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":71,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-05-24 15:15:01.492,b1e513f0-f811-4225-9a89-1bcc1f4a4e4e,0,
,2022-01-16 05:00:00.000,,10009,,2022-01-22 05:00:05.769,2022-01-16 21:15:05.314,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9385}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-16 05:00:00.000,fde11c0d-c3df-49b4-b4b8-c263dd352139,1,
,2021-11-16 05:00:00.000,,100003,,2021-11-22 05:00:11.378,2021-11-16 18:35:08.899,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9231}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-16 05:00:00.000,9cd234e3-3dcc-4984-a0fa-d18a52365853,1,
,2021-06-05 04:00:00.000,,10009,,2021-06-11 04:00:04.795,2021-06-05 14:15:10.541,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":10431}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-06-05 04:00:00.000,a431c441-0753-40c8-ad0f-13131e7408dc,1,
,2022-01-29 05:00:00.000,,10009,,2022-02-04 05:00:09.443,2022-01-29 22:35:02.572,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8099}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-29 05:00:00.000,3594635b-24b2-4121-8eed-0f391774b67a,1,
,2021-11-28 05:00:00.000,,100003,,2021-12-04 05:00:16.082,2021-11-29 00:29:54.538,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7283}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-28 05:00:00.000,38f41de4-06b7-4223-a92d-cb07a6d57a9c,1,
,2021-06-20 19:16:05.854,,,,2021-06-26 20:18:00.467,2021-06-20 19:16:05.944,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":67,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-06-20 19:16:05.854,652f8a7e-dd39-4139-bb7a-1990fa86edcf,0,
,2022-02-07 05:00:00.000,,10009,,2022-02-13 05:00:07.623,2022-02-08 01:05:02.169,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6466}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-07 05:00:00.000,3ae72df8-f3df-4bb4-bbe3-ccafd06878f3,1,
,2021-12-07 05:00:00.000,,100003,,2021-12-13 05:01:54.247,2021-12-07 17:15:02.214,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10936}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-07 05:00:00.000,007bdf50-761d-4f12-a361-c1ffe6d89fc5,1,
,2021-07-17 04:00:00.000,,10009,,2021-07-23 04:00:04.253,2021-07-17 23:53:57.818,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7417}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-07-17 04:00:00.000,866577bc-7de3-473d-a833-62bcdeb45ae7,1,
,2022-02-20 05:00:00.000,,10009,,2022-02-26 05:00:04.107,2022-02-21 01:53:19.521,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9671}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-20 05:00:00.000,0d41b990-8182-491e-a09d-4654ba45e74f,1,
,2021-12-15 05:00:00.000,,100003,,2021-12-21 05:00:08.188,2021-12-15 19:28:23.702,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9553}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-15 05:00:00.000,917e46f0-1b39-49ae-9cd5-531fe612b3c4,1,
,2021-07-21 23:46:11.031,,,,2021-07-31 15:01:13.031,2021-07-21 23:46:11.074,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":62,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-07-21 23:46:11.031,6e8286bd-267b-411c-83a6-37941eaf8013,0,
,2022-02-28 05:00:00.000,,10009,,2022-03-06 05:29:51.960,2022-03-01 00:33:12.733,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7003}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-28 05:00:00.000,83ce14ca-f5ef-4131-996e-97cfd586a9ca,1,
,2021-08-01 04:00:00.000,,100003,,2021-08-07 04:01:41.549,2021-08-01 23:20:01.218,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":13152}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-01 04:00:00.000,fcb906ca-ebfb-4489-a0a9-0f2cb8f70be5,1,
,2020-08-22 04:00:00.000,,100003,,2020-08-28 04:00:03.414,2020-08-23 01:01:46.750,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7204}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-08-22 04:00:00.000,e4825c9c-b441-42ea-a2e8-efdc34f16d0c,1,
,2022-04-02 04:00:00.000,,10009,,2022-04-08 04:00:04.725,2022-04-02 21:35:06.088,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8759}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-02 04:00:00.000,6fa662c7-055e-4dc6-a261-9a6f4df4a012,1,
,2021-08-20 04:00:00.000,,100003,,2021-08-26 04:00:05.792,2021-08-20 20:05:53.145,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7751}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-20 04:00:00.000,ee84fc28-c4c2-4525-bc8c-d99491ba0404,1,
,2020-08-30 23:49:47.549,,,,2020-09-02 23:53:44.328,2020-08-30 23:49:47.582,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":85,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-08-30 23:49:47.549,29c549a3-1510-4371-9786-9716e8ee9d3a,0,
,2022-04-20 04:00:00.000,,10009,,2022-04-26 04:00:03.419,2022-04-20 23:20:19.692,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6368}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-20 04:00:00.000,1b387840-9ad7-4cdb-be6e-1e191117aa73,1,
,2021-08-24 04:00:00.000,,100003,,2021-08-30 04:00:06.678,2021-08-24 23:34:52.913,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6853}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-24 04:00:00.000,15446276-6099-4250-8bce-7b77e5342be5,1,
,2020-09-03 04:00:00.000,,100003,,2020-09-09 04:00:03.354,2020-09-03 23:55:37.670,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8010}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-09-03 04:00:00.000,94ceb372-a37d-460e-84d9-4ff18ebf47f9,1,
,2022-05-02 04:00:00.000,,10009,,2022-05-08 04:00:03.864,2022-05-02 19:48:01.627,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9593}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-02 04:00:00.000,ca0d73fc-94ab-49ad-ad49-25e51857c7d2,1,
,2021-08-29 04:00:00.000,,100003,,2021-09-04 04:00:09.007,2021-08-29 23:44:14.331,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6589}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-29 04:00:00.000,55002e61-5332-4cc1-8a77-40d19621f8e8,1,
,2020-09-09 23:57:07.897,,,,2020-09-11 00:15:02.017,2020-09-09 23:57:07.909,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":63,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-09-09 23:57:07.897,0c8c9e01-491b-4715-be1e-021f6684da0d,0,
,2021-09-02 23:34:26.903,,,,2021-09-04 23:03:56.506,2021-09-02 23:34:26.929,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":63,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-09-02 23:34:26.903,53ab1631-11ce-433e-adae-70b1f8e53cc9,0,
,2022-05-08 04:00:00.000,,10009,,2022-05-14 04:00:08.739,2022-05-08 14:15:01.272,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":16059}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-08 04:00:00.000,b3ca7e0e-e9af-4f4e-8e72-109472b9d007,1,
,2020-09-13 04:00:00.000,,100003,,2020-09-19 04:00:03.226,2020-09-13 05:32:54.648,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11600}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-09-13 04:00:00.000,d4adb0ba-a6a5-449b-8dc4-15dcf98f4c12,1,
,2021-09-08 04:00:00.000,,100003,,2021-09-14 04:00:07.168,2021-09-08 23:21:45.171,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6286}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-09-08 04:00:00.000,52420935-f104-4042-84fe-7c62f681d6ba,1,
,2022-05-14 04:00:00.000,,10009,,2022-05-20 04:00:04.487,2022-05-14 23:34:22.942,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6505}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-14 04:00:00.000,36bd182f-4bb4-41da-9e1e-87a5aba98d8d,1,
,2020-09-20 04:00:00.000,,10009,,2020-09-26 04:00:23.151,2020-09-21 00:55:24.466,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6301}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-09-20 04:00:00.000,8e720de0-4bd2-4250-8333-f3790871c03d,1,
,2021-09-18 04:00:00.000,,100003,,2021-09-24 04:00:07.703,2021-09-19 00:35:02.305,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6625}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-09-18 04:00:00.000,7c482d2c-29b4-495e-9ace-c950c46486eb,1,
,2022-01-16 05:00:00.000,,100003,,2022-01-22 05:00:07.354,2022-01-16 21:15:06.098,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9385}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-16 05:00:00.000,0c9901bc-eb59-493a-87eb-fc3bae9bd9b1,1,
,2021-10-16 04:00:00.000,,10009,,2021-10-22 04:01:34.429,2021-10-17 02:15:19.620,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8366}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-16 04:00:00.000,e54d9b7e-1ae6-4f2a-b77a-d3fd59cf307c,1,
,2020-09-28 04:00:00.000,,100003,,2020-10-04 04:00:03.049,2020-09-28 23:27:01.153,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6533}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-09-28 04:00:00.000,51633227-9178-4f07-b540-a8fd3fca25a0,1,
,2022-01-29 05:00:00.000,,100003,,2022-02-04 05:00:10.940,2022-01-29 22:35:04.151,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8099}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-29 05:00:00.000,10633c76-a44f-4bfe-af06-50bbbc0333fc,1,
,2021-11-20 05:00:00.000,,10009,,2021-11-26 05:00:23.982,2021-11-20 21:42:44.282,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9631}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-20 05:00:00.000,5b8cefd1-cdca-4db2-8246-483990dda0f7,1,
,2020-10-07 04:00:00.000,,10009,,2020-10-13 04:00:05.105,2020-10-08 00:19:37.015,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7334}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-10-07 04:00:00.000,c48fa933-41b9-4312-abe8-cc7050b81b88,1,
,2022-02-07 05:00:00.000,,100003,,2022-02-13 05:00:08.639,2022-02-08 01:05:03.467,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6466}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-07 05:00:00.000,403753e0-229e-49df-9977-39add2c9afd6,1,
,2021-11-30 05:00:00.000,,10009,,2021-12-06 05:01:49.547,2021-11-30 17:06:10.562,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9997}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-30 05:00:00.000,38a9dac0-c127-4f9a-b861-a94bb25363d8,1,
,2020-10-16 23:13:30.023,,,,2020-10-24 02:40:24.075,2020-10-16 23:13:30.081,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2020-10-16 23:13:30.023,57914949-2629-415c-935c-4b3294bff390,0,
,2022-02-20 05:00:00.000,,100003,,2022-02-26 05:00:04.866,2022-02-21 01:53:20.424,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9671}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-20 05:00:00.000,6dc9a75d-1374-4e8b-a4e5-c8f3ba51de7b,1,
,2021-12-10 05:00:00.000,,10009,,2021-12-16 05:01:57.910,2021-12-11 00:07:01.301,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6718}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-10 05:00:00.000,a64a36b4-f6d0-4b89-b135-7944f69698ba,1,
,2020-11-11 05:00:00.000,,10009,,2020-11-17 05:00:09.349,2020-11-11 22:45:26.723,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7779}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2020-11-11 05:00:00.000,ce15b3b7-0428-49b0-a076-b9df2899daa8,1,
,2022-02-28 05:00:00.000,,100003,,2022-03-06 05:29:52.677,2022-03-01 00:33:14.307,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7003}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-28 05:00:00.000,2f0daaa4-ad9d-462d-b4a6-2720bc4d3cff,1,
,2022-01-02 05:00:00.000,,10009,,2022-01-08 05:00:32.184,2022-01-03 00:26:19.296,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6630}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-02 05:00:00.000,80ae3dee-3b9e-4a5d-bfc5-742a0fc1084b,1,
,2021-01-10 05:00:00.000,,10009,,2021-01-16 05:00:03.401,2021-01-11 00:55:38.264,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6542}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-01-10 05:00:00.000,9d4ded54-ecb7-462d-81e8-7f6310a391f2,1,
,2022-01-23 05:00:00.000,,10009,,2022-01-29 05:00:08.097,2022-01-23 17:22:11.313,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9780}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-23 05:00:00.000,fe7c5b93-da2d-444a-9b5b-90970469ed18,1,
,2021-02-14 05:00:00.000,,10009,,2021-02-20 05:00:17.344,2021-02-15 00:47:54.048,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6317}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-02-14 05:00:00.000,bafc3af3-9cbd-4945-81fc-51efd51beba7,1,
,2022-05-24 04:00:00.000,,10009,,2022-05-30 04:00:04.781,2022-05-24 21:57:49.090,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8021}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-24 04:00:00.000,b33fed51-bd2f-41dd-9b42-6e959e5bf018,1,
,2022-02-01 05:00:00.000,,10009,,2022-02-07 05:00:03.205,2022-02-02 01:26:16.952,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6449}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-01 05:00:00.000,0dce4ff9-f430-4a61-987e-5dacdb665705,1,
,2022-06-02 04:00:00.000,,10009,,2022-06-08 04:00:03.154,2022-06-02 20:03:44.260,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8984}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-06-02 04:00:00.000,8dfd9ed0-9baa-4bc2-8cce-9a21d7d64751,1,
,2022-02-09 05:00:00.000,,10009,,2022-02-15 05:00:03.895,2022-02-10 00:37:10.842,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6282}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-09 05:00:00.000,45448a67-1cc4-4700-8085-ad43600d8f84,1,
,2022-04-02 04:00:00.000,,100003,,2022-04-08 04:00:05.424,2022-04-02 21:35:06.704,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8759}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-02 04:00:00.000,2896b583-38f6-4984-a09d-c815fae27727,1,
