com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
9960,4,0,21,2022-06-02 22:17:00.000,,,2022-06-02 22:18:01.773,2022-06-02 22:18:01.773,21,1.6666666,16.6,0.87,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:18:00.000,89532448-a2a0-4e80-99fc-0ae637c7ca02,
17867,4,0,36,2022-06-02 12:04:00.000,,,2022-06-02 12:05:02.419,2022-06-02 12:05:02.419,36,1.5833334,28.29,1.44,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:05:00.000,3c94f322-453f-4001-a5e8-4987d3dc066d,
56585,4,0,111,2022-06-02 22:18:00.000,,,2022-06-02 22:18:59.693,2022-06-02 22:18:01.839,111,1.5272387,86.41992,4.4699974,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:19:00.000,8e42635e-2659-44c9-b2af-e8b8900e8898,
27243,4,0,38,2022-06-01 08:04:00.000,,,2022-06-01 08:05:42.437,2022-06-01 08:04:00.275,46,1.1767919,32.06,2.6399999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-01 08:05:00.000,c1f13b4f-04af-42f5-89cd-a1666b3a3967,
19399,4,0,33,2022-06-02 12:31:00.000,,,2022-06-02 12:35:01.784,2022-06-02 12:35:01.784,37,1.4722222,28.56,1.61,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:32:00.000,06c8f959-d2b3-4b93-a433-84307ef09f6f,
53257,4,0,83,2022-06-02 22:19:00.000,,,2022-06-02 22:20:27.320,2022-06-02 22:19:00.372,102,1.361487,72.50993,3.9599977,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:20:00.000,7faa8538-c9e7-411b-9620-9730d0ecca5b,
23744,4,0,35,2022-06-01 08:05:00.000,,,2022-06-01 08:07:38.627,2022-06-01 08:05:42.491,42,1.3030294,30.939999,1.8299998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-01 08:06:00.000,c1e62b60-c337-4931-a119-e4ca0ac01c52,
53096,4,0,87,2022-06-02 12:32:00.000,,,2022-06-02 12:35:01.806,2022-06-02 12:35:01.806,107,1.4166666,75.22,4.28,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:33:00.000,c57fee6e-85f0-4a31-9bab-d2c3e92e2f6d,
57780,4,0,93,2022-06-02 22:20:00.000,,,2022-06-02 22:20:59.710,2022-06-02 22:20:27.361,100,1.2862519,74.32001,4.2799983,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:21:00.000,c5bdd532-095f-4eba-806f-6c8cd327a23a,
7265,4,0,12,2022-06-01 08:06:00.000,,,2022-06-01 08:07:38.675,2022-06-01 08:07:38.675,12,1.2222222,8.88,0.51,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-01 08:07:00.000,9680b326-19d6-45fa-8c18-8eb4579ff74d,
20285,4,0,32,2022-06-05 12:44:00.000,,,2022-06-05 12:45:15.200,2022-06-05 12:45:15.200,32,1.1944444,24.23,1.42,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 12:45:00.000,c7a0f6c0-443f-4d8e-9e39-dd3607f8050f,
43075,4,0,85,2022-06-02 12:33:00.000,,,2022-06-02 12:35:01.818,2022-06-02 12:35:01.818,85,1.5277777,65.81,3.45,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:34:00.000,c24a73f2-917b-48b7-9704-5295a31c9c34,
14220,4,0,24,2022-06-01 08:07:00.000,,,2022-06-01 08:07:51.199,2022-06-01 08:07:39.293,24,1.3761419,19.57,1.2900002,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-01 08:08:00.000,f1fc6ec4-10c4-4b80-b0a0-5236bc8e16e8,
12635,4,0,16,2022-06-05 12:45:00.000,,,2022-06-05 12:45:17.286,2022-06-05 12:45:15.261,16,0.8951326,11.309999,0.77000004,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 12:46:00.000,f5f632f0-81e6-4411-90f7-2bf12f81da9a,
40800,4,0,68,2022-06-02 22:21:00.000,,,2022-06-02 22:22:23.877,2022-06-02 22:21:00.056,68,1.249001,50.96,2.92,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:22:00.000,44e48ad5-5b3f-4e8e-a36d-07b87cf49b73,
10299,4,0,16,2022-06-05 13:37:00.000,,,2022-06-05 13:38:01.478,2022-06-05 13:38:01.478,16,1.1388888,11.73,0.75,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 13:38:00.000,ce80431d-055b-4677-9085-3b3df0447b8d,
59660,4,0,103,2022-06-05 23:40:00.000,,,2022-06-05 23:53:37.955,2022-06-05 23:53:37.955,103,1.3055556,77.89,4.12,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:41:00.000,077817f3-c4c2-450f-ad0d-ff43b060bf6d,
57226,4,0,102,2022-06-02 12:34:00.000,,,2022-06-02 12:35:01.828,2022-06-02 12:35:01.828,113,1.5,85.84,4.91,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:35:00.000,1b0860eb-5728-412c-83b6-bb47ab7137d0,
9471,4,0,15,2022-06-02 22:22:00.000,,,2022-06-02 22:22:23.906,2022-06-02 22:22:23.906,15,1.1666666,11.05,0.68,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:23:00.000,127fef6d-7a37-41c9-aadd-b83571c0c35e,
8020,4,0,13,2022-06-05 14:37:00.000,,,2022-06-05 14:40:46.716,2022-06-05 14:40:46.716,13,1.1944444,9.58,0.58,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 14:38:00.000,3201b4f4-6625-4d16-9006-f6ce652a453a,
60000,4,0,108,2022-06-05 23:41:00.000,,,2022-06-05 23:53:37.989,2022-06-05 23:53:37.989,108,1.3678334,82.07,4.32,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:42:00.000,f7d9819a-b4d5-4ce4-a76a-8506d17491a5,
52886,4,0,106,2022-06-02 12:35:00.000,,,2022-06-02 12:35:59.586,2022-06-02 12:35:42.053,109,1.6003973,84.63997,4.599999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:36:00.000,f05d201f-a260-4e35-976d-b12298234641,
7015,4,0,11,2022-06-02 22:35:00.000,,,2022-06-02 22:35:42.233,2022-06-02 22:35:38.417,11,1.1531142,8.089999,0.51000005,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:36:00.000,951106a4-6981-423a-aa98-b7d25ad25855,
59745,4,0,107,2022-06-05 23:42:00.000,,,2022-06-05 23:53:38.031,2022-06-05 23:53:38.031,107,1.3611112,81.32,4.28,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:43:00.000,62e4a426-acc1-4e42-ae53-d12e510c83ed,
16072,4,0,27,2022-06-05 14:38:00.000,,,2022-06-05 14:40:46.754,2022-06-05 14:40:46.754,27,1.25,20.09,1.14,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 14:39:00.000,b6c959fe-9560-4f3a-82ca-142dc264a559,
60000,4,0,121,2022-06-02 12:36:00.000,,,2022-06-02 12:37:10.270,2022-06-02 12:36:00.121,121,1.5696664,94.17998,5.0099983,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:37:00.000,b955877a-03b1-4973-b6e0-b3a0dc9e416f,
59933,4,0,103,2022-06-02 22:37:00.000,,,2022-06-02 22:37:59.754,2022-06-02 22:37:03.328,103,1.3017732,78.020004,4.3899984,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:38:00.000,cddd144a-4f76-41b2-a89d-bb88b5ae192f,
35376,4,0,55,2022-06-03 23:45:00.000,,,2022-06-03 23:55:16.316,2022-06-03 23:55:16.316,55,1.1388888,40.29,2.48,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:46:00.000,e0c06f61-2677-488f-8143-c346fdb596f8,
10624,4,0,18,2022-06-05 14:39:00.000,,,2022-06-05 14:40:46.787,2022-06-05 14:40:46.787,18,1.25,13.28,0.8,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 14:40:00.000,0cd85f88-b75c-4dce-bddd-a8099796c795,
53820,4,0,98,2022-06-02 22:38:00.000,,,2022-06-02 22:38:59.290,2022-06-02 22:38:00.278,106,1.508174,81.17,4.599999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:39:00.000,e6daa87e-39e2-4da2-a949-9a58ae3ed082,
60000,4,0,107,2022-06-05 23:43:00.000,,,2022-06-05 23:53:38.075,2022-06-05 23:53:38.075,107,1.3506666,81.04,4.28,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:44:00.000,2f5d8907-a388-4d04-bf52-c12c286b0eb5,
12738,4,0,19,2022-06-03 23:47:00.000,,,2022-06-03 23:55:16.353,2022-06-03 23:55:16.353,19,1.0833334,13.8,0.92,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:48:00.000,4a400982-53d6-4de4-99a5-313662e7d904,
14585,4,0,20,2022-06-05 14:43:00.000,,,2022-06-05 14:45:01.575,2022-06-05 14:45:01.575,20,0.9722222,14.18,0.95,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 14:44:00.000,0cddb5e7-12b5-43d1-9f3a-86cb1f909b33,
46500,4,0,100,2022-06-02 22:39:00.000,,,2022-06-02 22:40:15.776,2022-06-02 22:39:00.464,100,1.6967633,78.900024,4.1899986,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:40:00.000,be57d363-1c9e-4bc7-b109-fde77a3c1c67,
60000,4,0,106,2022-06-05 23:44:00.000,,,2022-06-05 23:53:38.126,2022-06-05 23:53:38.126,106,1.3378333,80.27,4.24,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:45:00.000,54a323cf-da3b-4e0b-93a2-436c99b94f6a,
15067,4,0,20,2022-06-03 23:49:00.000,,,2022-06-03 23:55:16.388,2022-06-03 23:55:16.388,20,0.9444444,14.23,0.95,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:50:00.000,7b393497-9033-41d8-bbf9-ec1b41ca353a,
19735,4,0,36,2022-06-05 14:44:00.000,,,2022-06-05 14:45:01.612,2022-06-05 14:45:01.612,36,1.3888888,27.41,1.51,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 14:45:00.000,c22f59cb-789a-43fa-bcaa-cd4c7cbfd916,
54402,4,0,100,2022-06-02 22:40:00.000,,,2022-06-02 22:40:59.655,2022-06-02 22:40:15.815,107,1.5081971,82.04997,4.539998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:41:00.000,ceb82a75-f890-4703-bac8-e7631db88f1c,
60000,4,0,107,2022-06-05 23:45:00.000,,,2022-06-05 23:53:38.180,2022-06-05 23:53:38.180,107,1.3475,80.85,4.28,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:46:00.000,8c3ee3e7-018b-4758-ac7b-e94ec8efd49b,
14975,4,0,23,2022-06-03 23:50:00.000,,,2022-06-03 23:55:16.421,2022-06-03 23:55:16.421,23,1.1111112,16.64,1.12,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:51:00.000,1d8ae0d2-5720-405b-93fa-70fd4fabb3bc,
35782,4,0,58,2022-06-05 14:45:00.000,,,2022-06-05 14:47:39.152,2022-06-05 14:45:06.262,60,1.2511795,44.769997,2.6,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 14:46:00.000,1b24b25c-03f8-4ce4-a23f-6fa22ef221c8,
44254,4,0,79,2022-06-02 22:41:00.000,,,2022-06-02 22:42:53.200,2022-06-02 22:41:08.779,79,1.3607502,60.219997,3.26,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:42:00.000,8454f87c-4e56-41ca-995b-9856c1d70caf,
48891,4,0,70,2022-06-03 23:51:00.000,,,2022-06-03 23:55:16.456,2022-06-03 23:55:16.456,70,1.0277778,50.25,3.43,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:52:00.000,6366b6fa-5ce2-441e-a999-1a2a7a0fad9b,
59856,4,0,121,2022-06-02 12:37:00.000,,,2022-06-02 12:38:47.634,2022-06-02 12:37:10.284,125,1.6460955,98.53,5.119999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:38:00.000,9ddf894f-172f-4af2-892b-0a7c8bb4d303,
34978,4,0,55,2022-06-05 14:46:00.000,,,2022-06-05 14:47:39.173,2022-06-05 14:47:39.173,66,1.3611113,47.61,3.32,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 14:47:00.000,0b7871fb-1c9b-45eb-9a0d-3e1332c10793,
35059,4,0,62,2022-06-02 22:42:00.000,,,2022-06-02 22:42:55.159,2022-06-02 22:42:53.267,62,1.3397189,46.97,2.65,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:43:00.000,db0fcc57-6a4b-45f2-99f9-be4ed723be57,
53947,4,0,116,2022-06-02 12:38:00.000,,,2022-06-02 12:39:39.264,2022-06-02 12:38:47.659,112,1.6358395,88.250015,4.549999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:39:00.000,46c3ae55-a5c8-4a33-a3ba-66011a03013b,
56273,4,0,82,2022-06-03 23:52:00.000,,,2022-06-03 23:55:16.490,2022-06-03 23:55:16.490,82,1.0555556,59.4,4.05,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:53:00.000,34631944-9cc4-40cc-b680-c133a447a9d1,
37701,4,0,70,2022-06-05 15:24:00.000,,,2022-06-05 15:28:46.373,2022-06-05 15:28:46.373,70,1.4166666,53.41,2.88,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 15:25:00.000,f3b13f95-48a8-4c25-98c5-2b813992995a,
2943,4,0,6,2022-06-02 22:43:00.000,,,2022-06-02 22:43:09.953,2022-06-02 22:43:09.953,6,1.5833334,4.66,0.26,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:44:00.000,d2cafcb3-5b4f-470a-9b04-bff6388c1332,
2563,4,0,4,2022-06-03 23:53:00.000,,,2022-06-03 23:55:16.524,2022-06-03 23:55:16.524,4,1.1388888,2.92,0.2,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:54:00.000,46de23a1-fa7e-4dd7-8616-ab6b1753c625,
59988,4,0,126,2022-06-02 12:39:00.000,,,2022-06-02 12:40:34.817,2022-06-02 12:39:39.281,126,1.6581403,99.46998,5.109999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:40:00.000,8954d8bd-26ce-451d-8b76-90c38c2e419b,
9229,4,0,12,2022-06-02 22:58:00.000,,,2022-06-02 22:58:36.681,2022-06-02 22:58:36.681,12,0.9166667,8.46,0.57,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 22:59:00.000,50f5ebcd-5e27-46d8-a0c8-c946e7fbab89,
44595,4,0,80,2022-06-05 15:25:00.000,,,2022-06-05 15:28:46.404,2022-06-05 15:28:46.404,80,1.3611112,60.7,3.28,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 15:26:00.000,5c0f416a-06dc-470e-b6a0-a80e1807507c,
54520,4,0,106,2022-06-03 23:54:00.000,,,2022-06-03 23:55:16.554,2022-06-03 23:55:16.554,106,1.5,81.78,4.31,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:55:00.000,2fce7d3d-aaec-4767-aab9-ef39ba1e0e9c,
57664,4,0,121,2022-06-02 12:40:00.000,,,2022-06-02 12:40:59.618,2022-06-02 12:40:34.857,121,1.6528448,95.31003,5.019998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:41:00.000,1da9abd5-3edd-45bf-9efa-84f5f4a73821,
55538,4,0,103,2022-06-02 22:59:00.000,,,2022-06-02 22:59:59.485,2022-06-02 22:59:29.306,103,1.4190277,78.809975,4.2299986,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 23:00:00.000,35792231-d632-47de-b516-e7076aa13f16,
39286,4,0,44,2022-06-05 15:26:00.000,,,2022-06-05 15:28:46.448,2022-06-05 15:28:46.448,72,1.2777778,50.2,4.01,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 15:27:00.000,c635c9f2-275b-4893-a03a-4c43bc559e65,
20431,4,0,39,2022-06-03 23:55:00.000,,,2022-06-03 23:57:02.699,2022-06-03 23:57:02.699,39,1.4722222,30.08,1.57,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:56:00.000,ef344652-e3a8-4447-8f11-64a317e38b15,
56049,4,0,117,2022-06-02 12:41:00.000,,,2022-06-02 12:48:11.716,2022-06-02 12:41:00.134,117,1.6005533,89.71,5.04,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:42:00.000,36c729f9-5a01-408b-9548-f13f09e662e6,
54254,4,0,79,2022-06-02 23:00:00.000,,,2022-06-02 23:00:59.679,2022-06-02 23:00:00.051,110,1.4509413,78.71994,4.619997,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 23:01:00.000,64862def-5882-42c4-82b3-a9aeb4b56536,
11952,4,0,20,2022-06-05 15:27:00.000,,,2022-06-05 15:28:46.501,2022-06-05 15:28:46.501,20,1.25,14.94,0.87,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 15:28:00.000,74dc3047-7b59-4220-9221-e7a7f48c7ea2,
13068,4,0,25,2022-06-03 23:56:00.000,,,2022-06-03 23:57:02.757,2022-06-03 23:57:02.757,25,1.4722222,19.24,1.04,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:57:00.000,67fd1fb1-6851-47b3-a583-a6b124c606de,
57726,4,0,121,2022-06-02 12:42:00.000,,,2022-06-02 12:48:11.821,2022-06-02 12:48:11.821,121,1.6666666,96.21,4.84,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:43:00.000,ffb9eab3-1c73-4bb4-be35-d8128464ef9e,
35386,4,0,71,2022-06-02 23:01:00.000,,,2022-06-02 23:01:35.786,2022-06-02 23:01:00.259,67,1.4488773,51.270008,2.759999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 23:02:00.000,84e45847-9ddb-4991-a1f5-0d625637cc49,
41501,4,0,60,2022-06-05 15:28:00.000,,,2022-06-05 15:28:48.517,2022-06-05 15:28:46.547,60,1.0457513,43.4,2.8099997,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 15:29:00.000,88570340-7817-4da1-9996-eb3cb4c48556,
57650,4,0,112,2022-06-03 23:57:00.000,,,2022-06-04 00:15:01.357,2022-06-03 23:57:02.803,112,1.5014728,86.56,4.6200004,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:58:00.000,dde74b22-930e-4148-8b79-3e57682cb19b,
34934,4,0,65,2022-06-02 12:43:00.000,,,2022-06-02 12:48:11.865,2022-06-02 12:48:11.865,65,1.4166666,49.49,2.67,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 12:44:00.000,79266b14-0480-40cf-900f-5477d99b6ee3,
13493,4,0,26,2022-06-02 23:12:00.000,,,2022-06-02 23:13:25.189,2022-06-02 23:12:33.731,26,1.485919,20.05,1.0699999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 23:13:00.000,f124277f-f16c-4f0e-8ee7-237f9263b3cd,
20519,4,0,26,2022-06-05 15:30:00.000,,,2022-06-05 15:30:59.992,2022-06-05 15:30:49.174,26,0.8888889,18.24,1.1999999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 15:31:00.000,cedea2ad-1239-4d8f-88cf-c9eb859dd1ab,
57734,4,0,107,2022-06-03 23:58:00.000,,,2022-06-04 00:15:01.382,2022-06-04 00:15:01.382,107,1.4166666,81.79,4.38,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-03 23:59:00.000,ee2e2a13-aa47-4b44-90ff-82352d19dada,
60000,4,0,106,2022-06-05 23:46:00.000,,,2022-06-05 23:53:38.213,2022-06-05 23:53:38.213,106,1.3326665,79.96,4.24,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:47:00.000,5d21f05f-5929-4968-a8b3-4258bb992644,
15769,4,0,25,2022-06-04 11:50:00.000,,,2022-06-04 11:53:41.498,2022-06-04 11:53:41.498,25,1.1388888,17.96,1.14,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 11:51:00.000,16c72aaf-5b48-4c6a-9594-6a23c8b33bc2,
16199,4,0,23,2022-06-03 23:59:00.000,,,2022-06-04 00:15:01.400,2022-06-04 00:15:01.400,23,1.0277778,16.65,1.1,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 00:00:00.000,d9232114-e04c-4955-9ae6-d59e2998b1b2,
59990,4,0,109,2022-06-05 23:47:00.000,,,2022-06-05 23:53:38.257,2022-06-05 23:53:38.257,109,1.3888888,83.32,4.36,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:48:00.000,270ce995-4862-4731-aeec-e0b5ee0df1e3,
13537,4,0,23,2022-06-04 11:53:00.000,,,2022-06-04 11:53:58.428,2022-06-04 11:53:47.822,23,1.2358655,16.73,0.9800001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 11:54:00.000,cc5b10ae-0c11-424c-a551-204bf4648c1e,
41733,4,0,64,2022-06-04 00:00:00.000,,,2022-06-04 00:15:01.417,2022-06-04 00:15:01.417,64,1.1111112,46.37,3.08,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 00:01:00.000,5e262601-6479-4211-8253-a7eb17d27060,
60000,4,0,109,2022-06-05 23:48:00.000,,,2022-06-05 23:53:38.343,2022-06-05 23:53:38.343,109,1.3831667,82.99,4.36,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:49:00.000,193c55fb-ff2c-4e9e-bd88-ad9719f1e601,
15531,4,0,26,2022-06-04 11:54:00.000,,,2022-06-04 11:55:00.265,2022-06-04 11:54:03.971,26,1.2490742,19.4,1.1000001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 11:55:00.000,1620a813-222e-4731-a259-a47f9f5f8258,
43630,4,0,68,2022-06-04 00:01:00.000,,,2022-06-04 00:15:01.428,2022-06-04 00:15:01.428,68,1.1388888,49.69,3.1,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 00:02:00.000,e05ad59d-5f6e-414d-8c03-ba5ff0d004c4,
59918,4,0,109,2022-06-05 23:49:00.000,,,2022-06-05 23:53:38.414,2022-06-05 23:53:38.414,109,1.3888888,83.22,4.36,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:50:00.000,86ae4c0c-6bd4-4d6e-810d-8d3ed8a7c04a,
5651,4,0,10,2022-06-04 12:13:00.000,,,2022-06-04 12:13:53.513,2022-06-04 12:13:51.176,10,1.3608123,7.6899996,0.42999998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 12:14:00.000,5f1d255a-a38b-4ea6-b943-b5a8e1b10fdf,
20537,4,0,32,2022-06-04 00:02:00.000,,,2022-06-04 00:15:01.440,2022-06-04 00:15:01.440,32,1.1388888,23.39,1.54,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 00:03:00.000,1f7a722d-7427-4a3a-847c-082c05e6826f,
60000,4,0,108,2022-06-05 23:50:00.000,,,2022-06-05 23:53:38.456,2022-06-05 23:53:38.456,108,1.3679999,82.08,4.32,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:51:00.000,9ac66629-87a3-4b74-ad22-6c9af299624a,
6603,4,0,9,2022-06-04 12:14:00.000,,,2022-06-04 12:15:00.512,2022-06-04 12:15:00.512,9,0.9722222,6.42,0.42,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 12:15:00.000,95c6f5dc-d3c2-4767-86a8-1965e5003cab,
53938,4,0,84,2022-06-04 00:03:00.000,,,2022-06-04 00:15:01.456,2022-06-04 00:15:01.456,84,1.1388888,61.43,3.99,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 00:04:00.000,4944167d-6df3-4bbf-9cf1-550457b930a5,
60000,4,0,109,2022-06-05 23:51:00.000,,,2022-06-05 23:53:38.495,2022-06-05 23:53:38.495,109,1.3811667,82.87,4.36,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:52:00.000,c152061e-c6c9-40e9-95bf-3a75f4829175,
30162,4,0,43,2022-06-04 00:04:00.000,,,2022-06-04 00:15:01.473,2022-06-04 00:15:01.473,43,1.0277778,31.0,2.15,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 00:05:00.000,6fb2f9ae-5c70-43d1-8b76-71308d9055a4,
60000,4,0,108,2022-06-05 23:52:00.000,,,2022-06-05 23:53:38.531,2022-06-05 23:53:38.531,108,1.3679999,82.08,4.32,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 23:53:00.000,dd9e95db-4f0d-4956-b6d9-af5aa6251f98,
16912,4,0,31,2022-06-04 12:19:00.000,,,2022-06-04 12:23:17.175,2022-06-04 12:23:17.175,31,1.3888887,23.49,1.34,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 12:20:00.000,d2449123-6b89-44ae-a3db-3ba8b475206c,
3735,4,0,7,2022-06-04 00:09:00.000,,,2022-06-04 00:15:01.484,2022-06-04 00:15:01.484,7,1.4722222,5.5,0.31,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 00:10:00.000,d030d92a-29d1-4686-b29d-d1db7831441c,
23011,4,0,42,2022-06-04 12:20:00.000,,,2022-06-04 12:23:17.207,2022-06-04 12:23:17.207,42,1.3888888,31.96,1.78,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-04 12:21:00.000,c20652de-7f95-41c7-bd2e-595bb9871d96,
26908,4,0,46,2022-06-02 23:19:00.000,,,2022-06-02 23:19:48.619,2022-06-02 23:19:23.570,46,1.2724371,34.240005,1.8899997,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-02 23:20:00.000,f29069f7-68ef-4a8f-8626-4a0d8e1c2af9,
16513,4,0,21,2022-06-05 15:31:00.000,,,2022-06-05 15:31:16.150,2022-06-05 15:31:00.837,21,0.89017326,14.699997,1.0500001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-06-05 15:32:00.000,07b78df4-15b2-4b50-8d77-82025387e992,
